N_DEATH_ILL,TTL_MDCR_SPND,MDCR_SPND_INP,MDCR_SPND_OUTP,MDCR_SPND_LTC,MDCR_SPND_HOME,MDCR_SPND_HSPC,MDCR_SPND_AMBLNC,MDCR_SPND_EQP,MDCR_SPND_OTHER,TTL_PARTB,PARTB_EVAL_MGMT,PARTB_PROCS,PARTB_IMAG,PARTB_TESTS,PARTB_OTHER,HOSP_REIMB_P_DCD,HOSP_DAYS_P_DCD,REIMB_P_PTNT_DAY,HOSP_REIMB_RATIO,HOSP_DAY_RATIO,REIMB_P_DAY_RATIO,MD_PYMT_P_DCD,MD_VISIT_P_DCD,PYMT_P_MD_VISIT,MD_VISIT_PYMT_RATIO,MD_VISIT_RATIO,PYMT_P_VISIT_RATIO,HOSP_BEDS,TTL_IC_BEDS,HI_IC_BEDS,INT_IC_BEDS,MED_SURG_BEDS,SNF_BEDS,TOTAL_FTE,MS_FTE,PC_FTE,MS_PC_RATIO,RNS_REQ,HOSP_DAYS_P_DCD2,TTL_IC_DAYS_P_DCD,HI_IC_DAYS_P_DCD,INT_IC_DAYS_P_DCD,MED_SURG_DAYS_P_DCD,SNF_DAYS_P_DCD,TTL_MD_VISIT_P_DCD,MS_VISIT_P_DCD,PC_VISIT_P_DCD,MS_PC_RATIO_P_DCD,HHA_VISIT_P_DCD,PCT_DTHS_HOSP,PCT_DTHS_W_ICU,PCT_DTHS_HSPC,HSPC_DAYS_P_DCD,PCT_PTNT_10_MD,N_MD_P_DCD,TTL_COPAY_P_DCD,MD_COPAY_P_DCD,EQP_COPAY_P_DCD,QUAL_SCORE,AMI_SCORE,CHF_SCORE,PNEUM_SCORE
-0.019415414,1.0623124,0.8162098,0.9916527,0.4924113,0.22109236,1.5683864,0.59375155,0.38307834,0.94221663,1.012295,0.7520123,1.262138,1.0147702,1.3509839,0.71793604,0.8551539,-0.02155838,1.272025,0.87292534,-0.018817391,1.296597,0.73872524,0.48134628,1.07863,0.746727,0.4699692,1.081664,-0.013262504,1.7837839,0.30714247,2.1190615,-1.0730599,-0.3442928,0.7679481,0.9290948,0.19288297,1.1124796,0.27330714,-0.008147276,1.5865499,0.4068178,1.9742686,-1.0604968,-0.44000736,0.29559276,0.5745007,-0.41090316,1.1857013,-0.4046036,-0.38427734,0.9318302,1.4626238,0.9374221,0.36960134,0.3058138,0.8425375,0.8527623,0.24853319,-0.84575963,-0.0092697665,0.022407465,-1.8122338
-0.06770353,1.5500675,2.0149972,-0.30332354,0.71350586,0.67787635,-0.5994182,0.7796028,-0.81374323,-0.25993085,0.30028653,1.0589972,0.08590324,-0.26576975,-0.5358184,-0.6407167,2.191601,0.052805692,3.2255867,2.1847258,0.029727675,3.2079523,1.0640727,0.49590716,1.9500493,1.0684497,0.5145415,2.0173657,0.050073415,0.65979606,0.58897364,0.50908196,-0.33415738,-0.49071568,0.61052006,0.45113423,0.98322856,-0.08888683,0.203552,0.11095273,0.7313577,0.7163421,0.5327564,-0.33860624,-0.17699671,0.45174226,0.29854256,0.70643425,0.0628866,-0.1577988,0.8294767,1.3121774,-1.0766548,-1.1225944,0.4892356,0.3771011,0.010047558,0.15556896,-0.8306248,0.3020865,0.6546679,0.78673714,-0.45513067
-0.074946046,1.364396,1.5388937,1.3146468,0.5866397,0.049369052,-0.24598272,0.5200011,-0.4489689,0.5448125,0.8348971,0.8565582,0.81626296,0.33817285,0.5680784,0.61317635,1.672707,-0.02155838,2.5581198,1.6769321,-0.018817391,2.5297291,0.86827976,0.095477395,2.4729009,0.8539678,0.113390595,2.5372014,-0.022310345,0.99146444,0.8708047,0.7734068,-0.62089556,-0.11977776,0.40811238,0.5614329,0.253679,0.5547023,0.2234821,0.07125298,0.9645921,0.8711041,0.7545274,-0.5448607,0.08601392,-0.004694974,0.21230568,-0.41090316,0.655483,-0.8276973,0.49845296,1.2614644,-0.31049308,-0.8157834,-0.3047008,-0.33576918,0.5498516,0.68126017,-0.55282176,-0.7280314,0.43335372,-0.61089456,-1.6425955
-0.09999894,0.10679198,-0.19114266,2.516625,-0.2566783,-0.45893192,-0.23493786,1.0510046,0.79005796,0.4852019,1.3008686,0.053455636,1.7162194,1.0692612,-0.28528863,2.9162781,-0.08441351,-0.8891359,1.2665985,-0.10034547,-0.89262944,1.296597,0.051988717,-0.46512404,1.6014816,0.06753482,-0.46604976,1.4975314,-0.89996433,0.47553578,0.7097585,0.19669786,-1.381855,-0.5102388,-0.26658025,0.04670616,-0.7798496,0.81213826,-0.5936488,-0.5639468,0.65361303,0.8711041,0.31098524,-1.1636239,-0.019190734,-0.47314376,-0.20163134,-0.9323275,0.43715817,-0.8982129,-0.9359839,-0.4881329,0.3133813,-0.33365193,-0.63097596,-0.47834343,1.15976,1.1715325,0.3553805,1.3910674,0.9708289,1.4418769,1.1470057
-0.08944517,1.0739536,1.1353234,0.95465344,0.2986903,0.59086984,0.41068438,0.23974922,-0.62683403,-0.42882758,0.5226381,1.1274271,0.82173383,-0.038723662,-0.4340407,-0.5504622,1.2052075,-0.51731694,2.8294477,1.2114546,-0.50426865,2.838013,1.1147257,0.37213817,2.4729009,1.1041967,0.38082463,2.4332345,-0.52899736,0.8624825,0.6694967,0.72534776,-1.1612871,-0.79332286,0.7229688,0.7452638,0.5576581,0.5976082,-0.23490857,-0.52424663,0.7313577,0.5615801,0.64364195,-1.1636239,-0.65041614,0.2355352,0.43652162,-0.15019116,0.7802404,-0.2988301,0.03869751,1.2107517,-0.3433285,-0.39939716,0.23909119,0.09195292,0.17829816,0.32707107,-0.7878859,0.331518,0.78113276,0.6557095,-0.47397906
-0.09563089,-0.26937214,-0.4334173,1.4776438,-0.31774253,-0.6409586,-0.36145172,0.46395072,0.24440378,1.3296857,0.8663163,0.03444729,1.554829,0.7513967,1.0221636,1.4383605,-0.40420145,-1.2857426,1.4511014,-0.3965586,-1.2809902,1.4815667,0.0062062843,-0.5015268,1.4271977,-0.0039590253,-0.5106221,1.4975314,-1.2890273,-0.077245064,-1.0617522,0.5331115,-1.5252243,-1.0080764,-0.15413147,0.04670616,-0.7798496,0.81213826,-1.2015146,-1.2388463,-0.27932402,-1.2955655,0.5327564,-1.4214419,-0.703018,-0.7373971,-0.39135256,-1.3047733,0.40596887,-0.96872854,-0.31071654,-0.082429074,-0.3652189,-0.5528026,-0.7179826,-0.6922043,0.64098734,0.6849885,-0.018585136,-0.5220087,-1.1158333,0.2189497,-0.11585417
-0.10267614,0.31174794,0.24819747,0.1856675,0.09180891,0.7454208,0.637606,-0.21160376,-1.2719721,-0.0016181533,-0.012455824,-0.040635675,0.57828057,-0.20673777,0.41932634,-0.3264376,0.3655738,-0.9139237,2.1457012,0.36513177,-0.89262944,2.1597898,-0.08438449,-0.530649,1.2529138,-0.07545309,-0.5106221,1.2895976,-0.9090125,0.25442332,-1.4643682,1.2059387,-1.2605425,-0.5883309,-0.2890701,0.19377096,-0.9014414,1.1124796,-0.89259905,-1.0006467,-0.12383448,-1.4503276,0.86541295,-1.2151874,-0.49260968,-0.7253855,-0.27062094,-1.4165071,0.74905115,-0.47511914,-0.770472,-0.43741998,0.56512046,-0.048755977,-0.63097596,-0.6922043,-0.48243597,-0.27505043,-1.3648615,0.7729971,1.7612314,0.9396024,-0.68131405
-0.09516591,0.20262623,-0.12109333,1.3776457,-0.3266916,0.17987876,1.0693597,0.39315024,0.81718993,0.70377415,0.48445165,-0.047288597,0.73967093,0.6060872,0.3175486,0.9806411,-0.026547128,-1.1370152,1.8797997,-0.01571329,-1.135355,1.8515061,-0.047368906,-0.6398572,1.7757654,-0.039706163,-0.64433897,1.809432,-1.1261637,-0.7590083,-1.3435833,-0.1877748,-0.9296906,-1.2130684,-0.33404976,-0.2841896,-0.23268756,-0.21760455,-1.2015146,-1.1594464,-0.8235373,-1.2955655,-0.24344249,-0.9058059,-1.1764374,-0.8455006,-0.75354755,-0.8950828,-0.5297102,-0.72192395,-0.89920366,-0.5388458,0.6307913,0.4772056,-0.9246235,-0.9060655,0.1695351,0.11455759,0.37675,-0.84575963,0.117192715,-0.43619,-1.661444
-0.06160235,0.30786753,-0.36171195,3.4396079,0.33132806,0.1970511,0.7460465,-0.7160571,-0.14147319,1.0614378,1.8364459,0.78147525,3.4231274,2.5496018,1.8520434,1.4931579,-0.46777835,-0.76519626,0.30067065,-0.4811908,-0.74699396,0.31009027,0.7621035,0.5541517,1.07863,0.746727,0.5591138,0.9776958,-0.77329284,0.78877807,1.2331591,0.29281607,-1.4149404,0.4366293,0.9028867,1.4070554,-0.59746236,2.7429056,-0.37441847,-0.60364693,0.80910236,1.1806284,0.31098524,-1.3183148,0.34902456,0.4877767,0.9884377,-0.7461046,2.1837585,0.15952139,-1.2302275,-0.23456806,1.5501856,0.4333755,0.6958763,0.6622489,1.587397,1.7512841,-0.36049658,0.007767111,-0.13573466,0.10975976,0.09148084
-0.062320966,-0.26337516,-0.09674995,-0.035328455,-1.2937173,-0.09602334,1.0553025,-0.38860494,0.021318663,-0.05129367,0.07165108,-0.072949864,0.40868396,0.015767397,0.16879657,0.08131941,-0.11106251,0.20153289,-0.47532746,-0.10034547,0.17536315,-0.4914456,-0.10678866,0.32117432,-1.0127763,-0.111200005,0.33625233,-0.89370906,0.19484092,0.4202577,0.42792696,0.29281607,-0.01433367,-1.0861686,-0.019193297,0.52466655,-1.0838287,1.9705988,0.27330714,0.23005272,0.4981235,0.4068178,0.31098524,0.022339169,-1.071233,0.2355352,0.677985,-0.82059366,1.809487,-0.19305675,-0.016473003,0.47541326,1.1123788,1.3976387,-0.011053035,-0.12190829,0.20283471,0.17048219,0.24853319,0.12549531,0.33850688,0.5465196,-0.37973574
-0.096955396,-0.9195164,-0.45742947,-0.6483172,-1.2458135,-0.8229853,-1.047237,-0.37090483,-0.40374893,-0.20032021,-0.7495997,-0.7154319,-0.5952188,-0.88787603,-0.4340407,-0.52951026,-0.42323646,0.0032296437,-0.7303758,-0.4388747,0.029727675,-0.7380723,-0.7068308,-0.7272237,-0.48992467,-0.71889836,-0.7334838,-0.47784096,0.013881363,-0.8511384,-0.014950428,-1.1008976,0.526058,-0.79332286,-0.6713961,-0.9459811,-0.11109607,-1.2044414,-0.105363525,0.1903526,-0.74579245,0.09729345,-1.1305268,0.7442295,-0.44000736,-0.7253855,-0.85703176,-0.26192498,-0.99754953,-0.5808927,0.4248918,-0.3359939,-0.69357395,-1.013019,-0.80498946,-0.7634916,-0.72955406,-0.6963491,-0.45665917,0.6258374,0.6862835,-0.17413478,0.7323357
-0.080201805,-0.2305681,-0.62269956,-0.334323,0.9093325,0.2760438,0.07833452,0.2662994,-0.24698642,0.7733199,0.33073902,0.26920035,0.34576908,0.27459994,0.051360734,0.33596605,-0.76339185,0.052805692,-1.3055912,-0.77740365,0.07827274,-1.2929819,0.2770045,0.37213817,0.032926872,0.28201658,0.38082463,0.04199401,0.059121255,-1.1275288,-0.8201825,-0.95672023,0.74662596,0.2609219,0.27317375,0.08347231,0.6792495,-0.3034166,-0.20501362,-0.008147276,-1.0567715,-0.83127916,-0.9087557,0.6926662,0.033411592,0.30760428,0.14331622,0.63194484,-0.124249175,0.15952139,-1.1566666,-1.4516792,0.8715851,-0.11450123,0.29347038,0.23452683,0.069636315,0.13506328,-0.33912712,1.3616359,0.87597966,0.45916727,1.7878605
0.0018330507,-0.078761935,-0.13401023,1.2026489,-0.13139136,-0.42344245,-0.19778697,0.11879843,-0.72028863,-0.48843822,-0.30973023,-0.3504717,-0.38185525,0.4562368,-0.3948954,-0.29259214,-0.027689228,-1.186591,1.9829044,-0.01571329,-1.1839001,1.97482,-0.38537964,-0.8946761,1.2529138,-0.3971756,-0.91177297,1.2895976,-1.1714036,-0.50104374,-0.09547375,-0.59627706,-1.128202,-0.32476968,-0.6264164,-0.39448825,-0.8406457,0.12564297,-1.0520394,-1.0006467,-0.43481356,-0.057468526,-0.5760991,-1.008933,-0.17699671,-0.8455006,-0.5638263,-1.1930395,0.03169715,-0.72192395,-0.34749714,-0.082429074,-0.3323833,-0.48705736,-0.33732823,-0.40705645,-0.53326166,-0.4241827,-0.8199401,0.331518,0.4965874,0.43732962,-0.059307598
-0.05731884,1.0779516,0.2508471,-0.96031153,3.8646305,0.7545794,-0.14457083,0.44035056,0.99806976,2.7404704,-0.29909602,0.17035696,-0.59248334,-0.252147,0.15313846,-0.8792465,0.21196137,0.8708072,-0.75750864,0.19586742,0.85499465,-0.7380723,0.16303547,0.8599342,-1.1870601,0.17477559,0.8711204,-1.2056097,0.86439145,-0.2062274,-0.055212185,-0.23583397,1.1767333,0.22187565,0.34064284,0.23053694,0.5576581,-0.08888683,0.68187237,0.5476526,-0.12383448,-0.057468526,-0.24344249,0.7957933,-0.07179256,0.7280069,0.4020269,1.1161247,-0.061870646,0.7236465,0.64557457,0.120422594,-0.13537037,0.41146055,0.1303328,0.09195292,-0.060056858,-0.2769146,1.2101592,-1.2872387,-1.9062359,-1.0258167,-0.24779423
-0.08920563,-1.2157207,-0.9216098,-0.60131806,-1.2263361,-1.5533818,0.39461914,-1.0789095,-1.2116789,-1.1044146,-1.081677,-1.0499789,-0.5405102,-1.2329861,-0.9194421,-0.88246983,-0.898921,-0.6660444,-0.6598305,-0.90435195,-0.64990383,-0.6764157,-0.99029225,-0.8437123,-1.1870601,-1.004874,-0.8226284,-1.2056097,-0.65566885,-0.50104374,-1.5448914,0.2447569,-0.49958336,-1.261876,-0.4914778,-1.3871753,1.3480036,-2.27709,-0.8029142,-0.76244664,-0.74579245,-1.7598519,0.20009966,-0.49329692,-1.3342437,-0.7734315,-1.098495,0.14776555,-1.4965782,-1.3213067,-1.0095451,-1.1981144,0.86063963,0.6963563,-0.9898786,-1.0486394,-1.2448215,-1.1008704,-1.2793837,1.4499326,1.3186055,0.8085748,1.2977955
-0.046610065,-1.1538694,-0.8826935,-0.45032087,-0.46619177,-1.4755338,-1.0261514,-1.3473613,-1.048887,-0.30960634,-1.2005867,-1.1212602,-0.9781789,-0.9514489,-0.62976706,-1.0581439,-0.845623,-0.76519626,-0.40478218,-0.8620359,-0.74699396,-0.42978904,-1.0389969,-0.8655538,-1.361344,-1.0406209,-0.8672007,-1.3095771,-0.7642446,-1.0353986,-0.98122895,-0.7404544,-0.3121005,-0.031923883,-1.0987014,-1.3504092,-0.35427907,-1.633501,-0.89259905,-0.96094656,-1.1345162,-1.1408035,-0.7978702,-0.49329692,-0.124394886,-0.8695237,-1.1157424,-0.07570207,-1.4341996,-1.2507911,-0.88081336,-1.5784616,-1.3065033,-1.1006793,-1.1312646,-1.1912137,-1.4481243,-1.3413461,-1.1404821,1.5087956,1.1289095,0.43732962,1.8255587
-0.10400064,0.8802861,0.48517287,-0.02632862,0.6240152,1.3590454,1.2370408,0.9802041,1.8059996,0.4553966,0.39116064,0.24258867,0.23088102,0.26097718,-0.3948954,0.74533474,0.47673818,1.2674141,-0.8009211,0.49208003,1.2433558,-0.7997289,0.209792,0.8380929,-1.0127763,0.21052273,0.8265481,-1.1016428,1.2625023,-0.2062274,0.58897364,-0.6203067,1.6730112,0.78804445,0.52056116,0.26730326,0.7400456,-0.13179274,1.0904377,0.8652525,-0.27932402,0.2520558,-0.5760991,1.3114294,0.40162638,0.59588045,0.28129512,1.0788801,-0.15543863,1.0409667,0.2042094,-0.20921148,0.9153655,1.5729591,0.086829476,0.02066596,0.898621,0.6402488,1.8085042,0.007767111,0.14881074,0.61203253,-0.49282742
-0.058305174,-0.6805775,-0.83798116,0.20666711,0.102337226,-0.75200635,0.0040327366,-0.8134078,-0.68712735,0.28649986,-0.2241732,-0.8256803,-0.51862675,-0.6199617,-0.1365366,1.2095008,-0.822781,-0.81477207,-0.28539786,-0.8197198,-0.7955393,-0.30647588,-0.87924546,-0.7636264,-1.0127763,-0.861886,-0.7780561,-0.9976759,-0.80948454,0.21757129,0.0655727,0.2447569,-1.1171734,0.5928139,-0.8738038,-0.61508536,-1.327012,0.21145478,-0.633509,-0.76244664,0.109399736,-0.057468526,0.20009966,-1.0604968,0.8224435,-0.7013624,-0.4948369,-1.0813056,0.03169715,-0.54563487,-0.6417407,-0.31063733,-0.22293162,-0.048755977,-0.8702443,-0.83477855,-0.3509902,-0.25454476,-0.68103856,0.5964059,0.3701225,0.32813966,0.75118405
-0.08289309,-0.5658116,-0.57185996,-1.529301,0.14129199,-0.46465603,0.68278956,-1.1202098,0.28359443,-0.87590724,-0.94778264,-0.65650606,-1.2052196,-1.1376268,-0.5045022,-0.8292842,-0.54544115,-0.14549802,-0.72494924,-0.56582296,-0.16445258,-0.7380723,-0.7185199,-0.36319664,-1.361344,-0.71889836,-0.3769049,-1.413544,-0.14898218,0.78877807,-0.45782822,1.302057,-0.6539807,-0.35405415,-0.71637535,-0.4312544,-1.0838287,0.29726684,-0.07546819,-0.1272469,0.57586837,-0.36699286,1.087184,-0.5448607,-0.59781384,-0.38906333,-0.2533735,-0.8578384,0.28121147,-0.54563487,0.25938025,0.703622,0.5979559,1.2004031,0.4457321,0.3771011,-0.64367616,-0.7597303,0.43017364,0.86129385,0.33850688,1.4637145,0.65694076
-0.02331848,-0.77711725,-0.844274,0.62065953,-0.5256767,-0.773758,-0.7791482,-0.075902864,0.99806976,0.1374733,-0.5683348,-1.0043588,-0.19311059,0.17924058,-0.011271709,-0.13787013,-0.76757956,-1.4344703,1.0115501,-0.77740365,-1.4266257,0.9883133,-0.946458,-1.1640562,-0.14135697,-0.93338007,-1.179207,-0.06197348,-1.442843,-1.0169725,-0.86044425,-0.812543,-1.1502585,-0.49071568,-1.0987014,-0.9092148,-1.0230329,-0.56085235,-1.4307097,-1.3579463,-1.0567715,-0.9860413,-0.7978702,-1.0604968,-0.59781384,-1.1698114,-0.9605161,-1.1930395,-0.71684575,-0.8276973,-0.88081336,-1.1474016,-0.86869663,-0.9034436,-1.305278,-1.1912137,-0.5490352,-0.7038057,0.697292,0.1843583,0.43335372,0.41549197,-0.28549242
-0.083118536,-0.95396966,-0.92657787,-1.0313102,-0.29879156,-0.56540036,-0.42671677,-0.16440345,0.048450638,0.395786,-0.57510203,-0.8218787,-0.5432456,-0.70623916,-0.12087848,0.071649276,-0.90158594,-0.34380126,-1.0776757,-0.90435195,-0.35863313,-1.1080121,-0.8568413,-0.40687978,-1.7099116,-0.861886,-0.42147747,-1.7254447,-0.3389896,-1.0906768,-0.73965937,-0.9807498,0.25034806,-0.48095393,-0.7838448,-0.83568245,-0.29348302,-0.9899117,-0.5238936,-0.44484678,-1.1345162,-0.83127916,-1.0196413,0.17703009,-0.54521203,-0.44912088,-0.6155685,0.07327611,-0.8104137,-0.2635723,0.057087798,-0.7416977,0.16014922,0.32380015,-1.087761,-0.97735244,-0.47367293,-0.49688467,-0.039954603,-1.0517823,-1.495228,-0.72008455,-0.36088735
-0.060996458,0.2738846,0.036724664,0.17766765,1.415218,-0.14181623,-0.8132869,1.8416098,-1.4829986,0.4255913,0.07116771,0.26824993,-0.5979542,-0.1295421,-0.19133998,0.21992455,0.08690145,-0.41816533,0.7130892,0.06891889,-0.4071782,0.74168706,0.23609255,-0.29039124,1.6014816,0.24626964,-0.28776032,1.6014982,-0.42946938,-1.1459547,-0.6188745,-1.124927,0.16212054,2.0082352,-0.15413147,-0.3577219,0.07129147,-0.5179464,-0.5836839,-0.40514702,-1.0567715,-0.52175486,-1.1305268,0.17703009,1.7692819,-0.31699425,-0.4948369,-0.07570207,-0.5920887,-0.08728324,-0.16359496,-1.1220449,-1.0109837,-0.991104,0.6958763,0.6622489,-0.27562794,-0.030846367,-1.503763,0.92015684,0.30689126,1.4855522,0.75118405
-0.030941436,-0.7593615,-0.45113662,-0.20632532,-0.66675615,-0.95463985,-1.1305755,-0.4446553,-0.25000107,-0.657335,-0.46199274,-0.69832444,-0.35450095,-0.8379259,-0.48101503,0.2505466,-0.43960655,-0.02155838,-0.72494924,-0.4388747,-0.018817391,-0.7380723,-0.6045509,-0.3777578,-1.0127763,-0.6116574,-0.3769049,-0.9976759,-0.013262504,-0.33520958,-0.17599688,-0.3319521,0.18417741,0.6025753,-0.5589473,-0.61508536,-0.53666663,-0.47504026,-0.07546819,-0.047847025,-0.43481356,-0.52175486,-0.354328,0.22859341,0.98025,-0.35302868,-0.47758946,-0.07570207,-0.56089944,-0.7571817,0.3329407,-0.6149153,-1.0000385,-1.0568491,-0.73973435,-0.6922043,-0.5402721,-0.5192545,-0.31775767,1.0378851,0.6230523,0.15343508,1.5051305
-0.04560964,-0.8773023,-0.7942624,-0.4483209,-0.69307697,-0.6146277,0.3916069,-1.5538627,-0.5454381,-0.45863292,-1.2595582,-1.0851443,-0.9097932,-0.7561893,-0.5358184,-1.4433372,-0.75349367,-0.5916806,-0.5024603,-0.7350876,-0.6013588,-0.4914456,-1.0204892,-0.8946761,-1.1870601,-1.004874,-0.91177297,-1.2056097,-0.5832851,-0.9985466,-0.37730488,-1.0528383,-0.11358942,0.2706833,-0.94127285,-1.0195134,-0.59746236,-1.0328176,-0.6634039,-0.5639468,-0.97902673,-0.36699286,-1.0196413,-0.13235176,0.2438199,-0.8455006,-0.822537,-0.6716155,-0.77922446,-0.4046036,-0.27393633,-0.5895587,-0.058754116,0.8059316,-1.1421403,-0.97735244,-1.3114207,-1.3003347,-0.55282176,0.272655,0.117192715,0.2844627,0.29881585
-0.09964668,-0.97207826,-0.88517755,-0.4483209,0.043378662,-1.2832037,-0.5411817,-1.0730095,-1.29006,-1.0249338,-1.313696,-0.89030874,-0.98912066,-0.7970576,-0.9194421,-1.815637,-0.85799575,-1.161803,0.2409785,-0.8620359,-1.1839001,0.24843368,-0.9133388,-1.1640562,0.032926872,-0.89763296,-1.179207,0.04199401,-1.1623558,-1.0906768,-1.4643682,-0.57224756,-0.76426464,0.67090607,-1.1211911,-1.0562795,-0.9622371,-0.9040998,-1.2911994,-1.3579463,-1.212261,-1.4503276,-0.68698466,-0.95736945,0.664637,-1.1217651,-1.0812477,-0.8950828,-1.0911173,-0.96872854,-1.1750569,-1.3756098,-0.8577514,-0.6842929,-0.90287197,-0.97735244,-1.6794689,-1.5408105,-1.4076004,0.9495883,0.84436405,-0.021267848,1.2035522
-0.101154365,-0.33863148,-0.32378927,-0.20532534,-0.12981212,-0.05595457,-0.26706836,0.3400499,-0.41279292,-1.332922,-0.21643923,-0.46072012,-0.37638438,0.13837229,-0.94292927,0.42783228,-0.32501587,-0.5916806,0.27896443,-0.3119262,-0.6013588,0.24843368,-0.40291333,-0.7781875,0.9043461,-0.3971756,-0.7780561,0.873729,-0.6013811,0.19914536,-0.21625844,0.38893425,-0.852492,-1.5644835,-0.46898836,-0.2841896,-0.6582581,0.16854888,-0.49399868,-0.68304676,0.18714459,-0.2122307,0.42187083,-1.008933,-1.4394481,-0.7734315,-0.6155685,-0.9695718,-0.28019568,0.053748045,-0.71530145,-0.5134895,0.16014922,0.30188522,-0.63097596,-0.6209173,-0.25634924,-0.21912584,-0.3070729,-0.6397369,-0.9893709,-0.39251468,-0.15355091
0.11896733,-0.093342856,0.1463527,-0.058328032,-0.4372389,-0.32613257,-0.34739462,-0.025752533,-0.59367275,0.4852019,-0.09124563,-0.120470725,-0.023513943,-0.43378386,0.020044513,0.061979152,0.13696349,0.4989882,-0.47532746,0.15355133,0.5151786,-0.4914456,-0.09704772,0.073635824,-0.31564084,-0.111200005,0.0688183,-0.3738741,0.50247234,0.2728494,-0.055212185,0.41296378,0.44885913,-0.12953915,0.160725,-0.32095575,0.80084103,-0.9040998,0.442712,0.5079525,0.34263393,0.09729345,0.42187083,0.43484813,0.033411592,0.17547765,-0.18438405,0.89265716,-0.62327796,-0.3693458,0.3697213,0.3739874,0.1382588,-0.048755977,0.03245028,0.09195292,-0.22129703,-0.14269556,-0.5314523,-0.08052961,-0.26219955,0.41549197,-0.097005785
-0.07317065,-0.583685,-0.38936737,-0.75531524,-0.09770075,-1.3633413,0.4377945,-0.701307,-1.5734385,-1.5415592,-0.73413175,-0.8418374,-0.9289412,0.09750399,-0.8881259,-0.3264376,-0.31625977,-1.0874392,1.1743469,-0.3119262,-1.0868096,1.1732838,-0.88216776,-0.9820426,-0.31564084,-0.89763296,-1.0009178,-0.3738741,-1.0809239,-0.9616945,-0.37730488,-1.0288088,-0.742208,-0.031923883,-0.8962936,-0.98274726,-0.47587058,-1.0328176,-1.0719692,-1.0800465,-0.97902673,-0.52175486,-1.0196413,-0.75111496,0.08601392,-0.8575121,-0.85703176,-0.4853926,-0.90398157,-1.1450176,-1.0095451,-0.7924106,0.083532974,0.14847955,-0.0328048,-0.05062134,-0.927599,-0.707534,-1.5999256,0.21378979,0.6230523,-0.086782485,-0.07815741
-0.07969455,0.74353117,0.11058283,1.6226412,1.0335666,0.48783588,1.6667862,-0.15850341,-0.24397175,1.1508539,1.7484721,1.5361066,1.7244257,0.8967062,1.1630865,1.652715,-0.13542731,0.37504858,-0.72494924,-0.14266181,0.36954343,-0.7380723,1.5287157,1.4714998,0.9043461,1.5331602,1.4505608,0.9776958,0.38484868,2.2628603,0.62923497,2.5756228,-0.8855771,1.705628,1.8474566,1.5908862,1.7735742,0.68342,0.7018025,0.66675264,2.5194871,0.8711041,2.9722385,-0.80267876,1.6640778,1.6168587,1.5576011,1.5258147,0.96737605,0.1242636,0.03869751,1.8193071,0.22582006,1.2880633,1.26142,1.0899713,1.4962612,1.6468916,-0.31775767,-0.75746286,-1.052602,0.10975976,-0.6247675
-0.094320476,0.21332674,0.42969644,-0.13532662,0.50504524,-0.8538955,-1.3263708,1.1601553,0.5157235,-1.0149987,-0.020673165,-0.13377656,-0.31073406,0.30638638,-1.2169462,0.48262966,0.55325884,-0.56689256,1.7495623,0.5343961,-0.5528137,1.728193,-0.17302707,-0.29039124,0.20721072,-0.18269385,-0.28776032,0.24992774,-0.5561412,0.21757129,-0.21625844,0.41296378,-0.8083784,1.1785055,-0.4240087,-0.24742344,-0.35427907,-0.04598092,-0.45413885,-0.40514702,0.18714459,-0.057468526,0.31098524,-0.64798784,1.4010671,-0.3049827,-0.06365244,-0.59712607,0.3747796,-0.9334708,0.5720141,0.6021957,-1.4597356,-1.2759998,-1.0116303,-0.9060655,0.16252467,0.079138674,0.537021,1.0378851,1.476686,1.4200392,-0.059307598
-0.0907274,0.16793776,0.18427539,1.1006508,-1.1526378,-1.0862944,2.833525,-0.40630504,-1.0006524,0.00831695,1.1442558,0.84135157,2.369987,1.9910684,1.499736,-0.023440298,0.08233305,0.077593245,-0.041202642,0.06891889,0.07827274,-0.059849203,0.81860095,0.7580065,0.73006225,0.81822085,0.7374035,0.6657952,0.08626512,1.0467428,-0.98122895,1.9508545,-0.5326685,-2.2282672,1.240233,1.6276523,0.010496011,2.2280343,0.09393667,0.07125298,0.9645921,-0.83127916,1.9742686,-0.5448607,-1.9654694,0.83611065,1.0746746,0.07327611,1.4664047,-1.1097598,-2.021007,-0.6909848,3.038728,1.9893453,1.4354337,1.3751192,0.6550082,0.8956378,-1.1404821,-1.4932613,-0.45189568,-2.030364,-1.5860504
